GEO_CODE (POR),GEO_NAME,dimension,Member ID: Profile of Economic Regions (2247),total
2415,Bas-Saint-Laurent,Hiligaynon,2068,0.00
2415,Bas-Saint-Laurent,Ilocano,2069,0.00
2415,Bas-Saint-Laurent,Malagasy,2070,0.00
2415,Bas-Saint-Laurent,Malay,2071,0.00
2415,Bas-Saint-Laurent,"Pampangan (Kapampangan, Pampango)",2072,0.00
2415,Bas-Saint-Laurent,Pangasinan,2073,0.00
2415,Bas-Saint-Laurent,"Tagalog (Pilipino, Filipino)",2074,0.00
2415,Bas-Saint-Laurent,Waray-Waray,2075,0.00
2415,Bas-Saint-Laurent,"Austronesian languages, n.i.e.",2076,0.00
2415,Bas-Saint-Laurent,Creole languages,2077,0.00
2415,Bas-Saint-Laurent,Haitian Creole,2078,0.00
2415,Bas-Saint-Laurent,"Creole, n.o.s.",2079,0.00
2415,Bas-Saint-Laurent,"Creole languages, n.i.e.",2080,0.00
2415,Bas-Saint-Laurent,Dravidian languages,2081,0.00
2415,Bas-Saint-Laurent,Kannada,2082,0.00
2415,Bas-Saint-Laurent,Malayalam,2083,0.00
2415,Bas-Saint-Laurent,Tamil,2084,0.00
2415,Bas-Saint-Laurent,Telugu,2085,0.00
2415,Bas-Saint-Laurent,"Dravidian languages, n.i.e.",2086,0.00
2415,Bas-Saint-Laurent,Hmong-Mien languages,2087,0.00
2415,Bas-Saint-Laurent,Indo-European languages,2088,0.00
2415,Bas-Saint-Laurent,Albanian,2089,0.00
2415,Bas-Saint-Laurent,Armenian,2090,0.00
2415,Bas-Saint-Laurent,Balto-Slavic languages,2091,0.00
2415,Bas-Saint-Laurent,Baltic languages,2092,0.00
2415,Bas-Saint-Laurent,Latvian,2093,0.00
2415,Bas-Saint-Laurent,Lithuanian,2094,0.00
2415,Bas-Saint-Laurent,Slavic languages,2095,0.00
2415,Bas-Saint-Laurent,Belarusan,2096,0.00
2415,Bas-Saint-Laurent,Bosnian,2097,0.00
2415,Bas-Saint-Laurent,Bulgarian,2098,0.00
2415,Bas-Saint-Laurent,Croatian,2099,0.00
2415,Bas-Saint-Laurent,Czech,2100,0.00
2415,Bas-Saint-Laurent,Macedonian,2101,0.00
2415,Bas-Saint-Laurent,Polish,2102,0.00
2415,Bas-Saint-Laurent,Russian,2103,0.00
2415,Bas-Saint-Laurent,Serbian,2104,0.00
2415,Bas-Saint-Laurent,Serbo-Croatian,2105,0.00
2415,Bas-Saint-Laurent,Slovak,2106,0.00
2415,Bas-Saint-Laurent,Slovene (Slovenian),2107,0.00
2415,Bas-Saint-Laurent,Ukrainian,2108,0.00
2415,Bas-Saint-Laurent,"Slavic languages, n.i.e.",2109,0.00
2415,Bas-Saint-Laurent,Celtic languages,2110,0.00
2415,Bas-Saint-Laurent,Scottish Gaelic,2111,0.00
2415,Bas-Saint-Laurent,Welsh,2112,0.00
2415,Bas-Saint-Laurent,"Celtic languages, n.i.e.",2113,0.00
2415,Bas-Saint-Laurent,Germanic languages,2114,0.00
2415,Bas-Saint-Laurent,Afrikaans,2115,0.00
2415,Bas-Saint-Laurent,Danish,2116,0.00
2415,Bas-Saint-Laurent,Dutch,2117,0.00
2415,Bas-Saint-Laurent,Frisian,2118,0.00
2415,Bas-Saint-Laurent,German,2119,0.00
2415,Bas-Saint-Laurent,Icelandic,2120,0.00
2415,Bas-Saint-Laurent,Norwegian,2121,0.00
2415,Bas-Saint-Laurent,Swedish,2122,0.00
2415,Bas-Saint-Laurent,Vlaams (Flemish),2123,0.00
2415,Bas-Saint-Laurent,Yiddish,2124,0.00
2415,Bas-Saint-Laurent,"Germanic languages, n.i.e.",2125,0.00
2415,Bas-Saint-Laurent,Greek,2126,0.00
2415,Bas-Saint-Laurent,Indo-Iranian languages,2127,0.00
2415,Bas-Saint-Laurent,Indo-Aryan languages,2128,0.00
2415,Bas-Saint-Laurent,Bengali,2129,0.00
2415,Bas-Saint-Laurent,Gujarati,2130,0.00
2415,Bas-Saint-Laurent,Hindi,2131,0.00
2415,Bas-Saint-Laurent,Kashmiri,2132,0.00
2415,Bas-Saint-Laurent,Konkani,2133,0.00
2415,Bas-Saint-Laurent,Marathi,2134,0.00
2415,Bas-Saint-Laurent,Nepali,2135,0.00
2415,Bas-Saint-Laurent,Oriya (Odia),2136,0.00
2415,Bas-Saint-Laurent,Punjabi (Panjabi),2137,0.00
2415,Bas-Saint-Laurent,Sindhi,2138,0.00
2415,Bas-Saint-Laurent,Sinhala (Sinhalese),2139,0.00
2415,Bas-Saint-Laurent,Urdu,2140,0.00
2415,Bas-Saint-Laurent,Iranian languages,2141,0.00
2415,Bas-Saint-Laurent,Kurdish,2142,0.00
2415,Bas-Saint-Laurent,Pashto,2143,0.00
2415,Bas-Saint-Laurent,Persian (Farsi),2144,0.00
2415,Bas-Saint-Laurent,"Indo-Iranian languages, n.i.e.",2145,0.00
2415,Bas-Saint-Laurent,Italic (Romance) languages,2146,10.00
2415,Bas-Saint-Laurent,Catalan,2147,10.00
2415,Bas-Saint-Laurent,Italian,2148,0.00
2415,Bas-Saint-Laurent,Portuguese,2149,0.00
2415,Bas-Saint-Laurent,Romanian,2150,0.00
2415,Bas-Saint-Laurent,Spanish,2151,0.00
2415,Bas-Saint-Laurent,"Italic (Romance) languages, n.i.e.",2152,0.00
2415,Bas-Saint-Laurent,Japanese,2153,0.00
2415,Bas-Saint-Laurent,Kartvelian languages,2154,0.00
2415,Bas-Saint-Laurent,Georgian,2155,0.00
2415,Bas-Saint-Laurent,Korean,2156,0.00
2415,Bas-Saint-Laurent,Mongolic languages,2157,0.00
2415,Bas-Saint-Laurent,Mongolian,2158,0.00
2415,Bas-Saint-Laurent,Niger-Congo languages,2159,0.00
2415,Bas-Saint-Laurent,Akan (Twi),2160,0.00
2415,Bas-Saint-Laurent,Bamanankan,2161,0.00
2415,Bas-Saint-Laurent,Edo,2162,0.00
2415,Bas-Saint-Laurent,Ewe,2163,0.00
2415,Bas-Saint-Laurent,"Fulah (Pular, Pulaar, Fulfulde)",2164,0.00
2415,Bas-Saint-Laurent,Ga,2165,0.00
2415,Bas-Saint-Laurent,Ganda,2166,0.00
2415,Bas-Saint-Laurent,Igbo,2167,0.00
2415,Bas-Saint-Laurent,Lingala,2168,0.00
2415,Bas-Saint-Laurent,Rundi (Kirundi),2169,0.00
2415,Bas-Saint-Laurent,Kinyarwanda (Rwanda),2170,0.00
2415,Bas-Saint-Laurent,Shona,2171,0.00
2415,Bas-Saint-Laurent,Swahili,2172,0.00
2415,Bas-Saint-Laurent,Wolof,2173,0.00
2415,Bas-Saint-Laurent,Yoruba,2174,0.00
2415,Bas-Saint-Laurent,"Niger-Congo languages, n.i.e.",2175,0.00
2415,Bas-Saint-Laurent,Nilo-Saharan languages,2176,0.00
2415,Bas-Saint-Laurent,Dinka,2177,0.00
2415,Bas-Saint-Laurent,"Nilo-Saharan languages, n.i.e.",2178,0.00
2415,Bas-Saint-Laurent,Sign languages,2179,0.00
2415,Bas-Saint-Laurent,American Sign Language,2180,0.00
2415,Bas-Saint-Laurent,Quebec Sign Language,2181,0.00
2415,Bas-Saint-Laurent,"Sign languages, n.i.e",2182,0.00
2415,Bas-Saint-Laurent,Sino-Tibetan languages,2183,0.00
2415,Bas-Saint-Laurent,Chinese languages,2184,0.00
2415,Bas-Saint-Laurent,Cantonese,2185,0.00
2415,Bas-Saint-Laurent,Hakka,2186,0.00
2415,Bas-Saint-Laurent,Mandarin,2187,0.00
2415,Bas-Saint-Laurent,Min Dong,2188,0.00
2415,Bas-Saint-Laurent,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",2189,0.00
2415,Bas-Saint-Laurent,Wu (Shanghainese),2190,0.00
2415,Bas-Saint-Laurent,"Chinese, n.o.s.",2191,0.00
2415,Bas-Saint-Laurent,"Chinese languages, n.i.e.",2192,0.00
2415,Bas-Saint-Laurent,Tibeto-Burman languages,2193,0.00
2415,Bas-Saint-Laurent,Burmese,2194,0.00
2415,Bas-Saint-Laurent,Karenic languages,2195,0.00
2415,Bas-Saint-Laurent,Tibetan,2196,0.00
2415,Bas-Saint-Laurent,"Tibeto-Burman languages, n.i.e.",2197,0.00
2415,Bas-Saint-Laurent,Tai-Kadai languages,2198,0.00
2415,Bas-Saint-Laurent,Lao,2199,0.00
2415,Bas-Saint-Laurent,Thai,2200,0.00
2415,Bas-Saint-Laurent,"Tai-Kadai languages, n.i.e",2201,0.00
2415,Bas-Saint-Laurent,Turkic languages,2202,0.00
2415,Bas-Saint-Laurent,Azerbaijani,2203,0.00
2415,Bas-Saint-Laurent,Turkish,2204,0.00
2415,Bas-Saint-Laurent,Uyghur,2205,0.00
2415,Bas-Saint-Laurent,Uzbek,2206,0.00
2415,Bas-Saint-Laurent,"Turkic languages, n.i.e.",2207,0.00
2415,Bas-Saint-Laurent,Uralic languages,2208,0.00
2415,Bas-Saint-Laurent,Estonian,2209,0.00
2415,Bas-Saint-Laurent,Finnish,2210,0.00
2415,Bas-Saint-Laurent,Hungarian,2211,0.00
2415,Bas-Saint-Laurent,"Uralic languages, n.i.e.",2212,0.00
2415,Bas-Saint-Laurent,"Other languages, n.i.e.",2213,0.00
2415,Bas-Saint-Laurent,Multiple responses,2214,1410.00
2415,Bas-Saint-Laurent,English and French,2215,1390.00
2415,Bas-Saint-Laurent,English and non-official language,2216,10.00
2415,Bas-Saint-Laurent,French and non-official language,2217,0.00
2415,Bas-Saint-Laurent,"English, French and non-official language",2218,10.00
2415,Bas-Saint-Laurent,"Total - Other language(s) used regularly at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% Sample Data",2219,103335.00
2415,Bas-Saint-Laurent,None,2220,92810.00
2415,Bas-Saint-Laurent,English,2221,9665.00
2415,Bas-Saint-Laurent,French,2222,720.00
2415,Bas-Saint-Laurent,Non-official language,2223,80.00
2415,Bas-Saint-Laurent,Aboriginal,2224,10.00
2415,Bas-Saint-Laurent,Non-Aboriginal,2225,75.00
2415,Bas-Saint-Laurent,English and French,2226,0.00
2415,Bas-Saint-Laurent,English and non-official language,2227,45.00
2415,Bas-Saint-Laurent,French and non-official language,2228,15.00
2415,Bas-Saint-Laurent,"English, French and non-official language",2229,0.00
2415,Bas-Saint-Laurent,Total - Mobility status 1 year ago - 25% sample data,2230,188220.00
2415,Bas-Saint-Laurent,Non-movers,2231,170895.00
2415,Bas-Saint-Laurent,Movers,2232,17325.00
2415,Bas-Saint-Laurent,Non-migrants,2233,9775.00
2415,Bas-Saint-Laurent,Migrants,2234,7550.00
2415,Bas-Saint-Laurent,Internal migrants,2235,7330.00
2415,Bas-Saint-Laurent,Intraprovincial migrants,2236,7135.00
2415,Bas-Saint-Laurent,Interprovincial migrants,2237,195.00
2415,Bas-Saint-Laurent,External migrants,2238,215.00
2415,Bas-Saint-Laurent,Total - Mobility status 5 years ago - 25% sample data,2239,180835.00
2415,Bas-Saint-Laurent,Non-movers,2240,128770.00
2415,Bas-Saint-Laurent,Movers,2241,52065.00
2415,Bas-Saint-Laurent,Non-migrants,2242,27890.00
2415,Bas-Saint-Laurent,Migrants,2243,24180.00
2415,Bas-Saint-Laurent,Internal migrants,2244,23280.00
2415,Bas-Saint-Laurent,Intraprovincial migrants,2245,22640.00
2415,Bas-Saint-Laurent,Interprovincial migrants,2246,635.00
2415,Bas-Saint-Laurent,External migrants,2247,895.00
2420,Capitale-Nationale,"Population, 2016",1,729997.00
2420,Capitale-Nationale,"Population, 2011",2,700616.00
2420,Capitale-Nationale,"Population percentage change, 2011 to 2016",3,4.20
2420,Capitale-Nationale,Total private dwellings,4,361151.00
2420,Capitale-Nationale,Private dwellings occupied by usual residents,5,334265.00
2420,Capitale-Nationale,Population density per square kilometre,6,38.80
2420,Capitale-Nationale,Land area in square kilometres,7,18797.45
2420,Capitale-Nationale,Total - Age groups and average age of the population - 100% data,8,730000.00
2420,Capitale-Nationale,0 to 14 years,9,109630.00
2420,Capitale-Nationale,0 to 4 years,10,38265.00
2420,Capitale-Nationale,5 to 9 years,11,38655.00
2420,Capitale-Nationale,10 to 14 years,12,32710.00
2420,Capitale-Nationale,15 to 64 years,13,473630.00
2420,Capitale-Nationale,15 to 19 years,14,33565.00
2420,Capitale-Nationale,20 to 24 years,15,46155.00
2420,Capitale-Nationale,25 to 29 years,16,47995.00
2420,Capitale-Nationale,30 to 34 years,17,47740.00
2420,Capitale-Nationale,35 to 39 years,18,49575.00
2420,Capitale-Nationale,40 to 44 years,19,42440.00
2420,Capitale-Nationale,45 to 49 years,20,42730.00
2420,Capitale-Nationale,50 to 54 years,21,53395.00
2420,Capitale-Nationale,55 to 59 years,22,57265.00
2420,Capitale-Nationale,60 to 64 years,23,52765.00
2420,Capitale-Nationale,65 years and over,24,146740.00
2420,Capitale-Nationale,65 to 69 years,25,47570.00
2420,Capitale-Nationale,70 to 74 years,26,37175.00
2420,Capitale-Nationale,75 to 79 years,27,24945.00
2420,Capitale-Nationale,80 to 84 years,28,18150.00
2420,Capitale-Nationale,85 years and over,29,18910.00
2420,Capitale-Nationale,85 to 89 years,30,11895.00
2420,Capitale-Nationale,90 to 94 years,31,5440.00
2420,Capitale-Nationale,95 to 99 years,32,1395.00
2420,Capitale-Nationale,100 years and over,33,175.00
2420,Capitale-Nationale,Total - Distribution (%) of the population by broad age groups - 100% data,34,100.00
2420,Capitale-Nationale,0 to 14 years,35,15.00
2420,Capitale-Nationale,15 to 64 years,36,64.90
2420,Capitale-Nationale,65 years and over,37,20.10
2420,Capitale-Nationale,85 years and over,38,2.60
2420,Capitale-Nationale,Average age of the population,39,43.00
2420,Capitale-Nationale,Median age of the population,40,43.50
2420,Capitale-Nationale,Total - Occupied private dwellings by structural type of dwelling - 100% data,41,334265.00
2420,Capitale-Nationale,Single-detached house,42,139820.00
2420,Capitale-Nationale,Apartment in a building that has five or more storeys,43,21050.00
2420,Capitale-Nationale,Other attached dwelling,44,171190.00
2420,Capitale-Nationale,Semi-detached house,45,18055.00
2420,Capitale-Nationale,Row house,46,7660.00
2420,Capitale-Nationale,Apartment or flat in a duplex,47,22455.00
2420,Capitale-Nationale,Apartment in a building that has fewer than five storeys,48,121605.00
2420,Capitale-Nationale,Other single-attached house,49,1415.00
2420,Capitale-Nationale,Movable dwelling,50,2205.00
2420,Capitale-Nationale,Total - Private households by household size - 100% data,51,334265.00
2420,Capitale-Nationale,1 person,52,120945.00
2420,Capitale-Nationale,2 persons,53,120905.00
2420,Capitale-Nationale,3 persons,54,42355.00
2420,Capitale-Nationale,4 persons,55,35810.00
2420,Capitale-Nationale,5 or more persons,56,14250.00
2420,Capitale-Nationale,Number of persons in private households,57,709325.00
2420,Capitale-Nationale,Average household size,58,2.10
2420,Capitale-Nationale,Total - Marital status for the population aged 15 years and over - 100% data,59,620370.00
2420,Capitale-Nationale,Married or living common law,60,352095.00
2420,Capitale-Nationale,Married,61,186310.00
2420,Capitale-Nationale,Living common law,62,165785.00
2420,Capitale-Nationale,Not married and not living common law,63,268280.00
2420,Capitale-Nationale,Never married,64,182915.00
2420,Capitale-Nationale,Separated,65,8105.00
2420,Capitale-Nationale,Divorced,66,41885.00
2420,Capitale-Nationale,Widowed,67,35380.00
2420,Capitale-Nationale,Total - Census families in private households by family size - 100% data,68,201560.00
2420,Capitale-Nationale,2 persons,69,115090.00
2420,Capitale-Nationale,3 persons,70,39495.00
2420,Capitale-Nationale,4 persons,71,34600.00
2420,Capitale-Nationale,5 or more persons,72,12385.00
2420,Capitale-Nationale,Average size of census families,73,2.70
2420,Capitale-Nationale,Total number of census families in private households - 100% data,74,201560.00
2420,Capitale-Nationale,Total couple families,75,172435.00
2420,Capitale-Nationale,Married couples,76,89610.00
2420,Capitale-Nationale,Common-law couples,77,82830.00
2420,Capitale-Nationale,Total lone-parent families by sex of parent,78,29125.00
2420,Capitale-Nationale,Female parent,79,20925.00
2420,Capitale-Nationale,Male parent,80,8195.00
2420,Capitale-Nationale,Total - Couple census families in private households - 100% data,81,172440.00
2420,Capitale-Nationale,Couples without children,82,96530.00
2420,Capitale-Nationale,Couples with children,83,75910.00
2420,Capitale-Nationale,1 child,84,31085.00
2420,Capitale-Nationale,2 children,85,32835.00
2420,Capitale-Nationale,3 or more children,86,11980.00
2420,Capitale-Nationale,Total - Lone-parent census families in private households - 100% data,87,29120.00
2420,Capitale-Nationale,1 child,88,18555.00
2420,Capitale-Nationale,2 children,89,8405.00
2420,Capitale-Nationale,3 or more children,90,2160.00
2420,Capitale-Nationale,Total - Persons not in census families in private households - 100% data,91,156900.00
2420,Capitale-Nationale,Total - Private households by household type - 100% data,92,334265.00
2420,Capitale-Nationale,One-census-family households,93,198885.00
2420,Capitale-Nationale,Without children in a census family,94,95345.00
2420,Capitale-Nationale,With children in a census family,95,103540.00
2420,Capitale-Nationale,Multiple-census-family households,96,1325.00
2420,Capitale-Nationale,Non-census-family households,97,134050.00
2420,Capitale-Nationale,One-person households,98,120945.00
2420,Capitale-Nationale,Two-or-more person non-census-family households,99,13105.00
2420,Capitale-Nationale,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,100,718680.00
2420,Capitale-Nationale,English only,101,1805.00
2420,Capitale-Nationale,French only,102,442230.00
2420,Capitale-Nationale,English and French,103,272700.00
2420,Capitale-Nationale,Neither English nor French,104,1945.00
2420,Capitale-Nationale,Total - First official language spoken for the total population excluding institutional residents - 100% data,105,718680.00
2420,Capitale-Nationale,English,106,11865.00
2420,Capitale-Nationale,French,107,699025.00
2420,Capitale-Nationale,English and French,108,5935.00
2420,Capitale-Nationale,Neither English nor French,109,1860.00
2420,Capitale-Nationale,Official language minority (number),110,14825.00
2420,Capitale-Nationale,Official language minority (percentage),111,2.10
2420,Capitale-Nationale,Total - Mother tongue for the total population excluding institutional residents - 100% data,112,718680.00
2420,Capitale-Nationale,Single responses,113,711735.00
2420,Capitale-Nationale,Official languages,114,683375.00
2420,Capitale-Nationale,English,115,10250.00
2420,Capitale-Nationale,French,116,673120.00
2420,Capitale-Nationale,Non-official languages,117,28355.00
2420,Capitale-Nationale,Aboriginal languages,118,605.00
2420,Capitale-Nationale,Algonquian languages,119,585.00
2420,Capitale-Nationale,Blackfoot,120,0.00
2420,Capitale-Nationale,Cree-Montagnais languages,121,570.00
2420,Capitale-Nationale,Atikamekw,122,45.00
2420,Capitale-Nationale,Montagnais (Innu),123,515.00
2420,Capitale-Nationale,Moose Cree,124,0.00
2420,Capitale-Nationale,Naskapi,125,5.00
2420,Capitale-Nationale,Northern East Cree,126,0.00
2420,Capitale-Nationale,Plains Cree,127,0.00
2420,Capitale-Nationale,Southern East Cree,128,0.00
2420,Capitale-Nationale,Swampy Cree,129,0.00
2420,Capitale-Nationale,Woods Cree,130,0.00
2420,Capitale-Nationale,"Cree, n.o.s.",131,5.00
2420,Capitale-Nationale,Eastern Algonquian languages,132,0.00
2420,Capitale-Nationale,Malecite,133,0.00
2420,Capitale-Nationale,Mi'kmaq,134,0.00
2420,Capitale-Nationale,Ojibway-Potawatomi languages,135,15.00
2420,Capitale-Nationale,Algonquin,136,15.00
2420,Capitale-Nationale,Ojibway,137,0.00
2420,Capitale-Nationale,Oji-Cree,138,0.00
2420,Capitale-Nationale,Ottawa (Odawa),139,0.00
2420,Capitale-Nationale,"Algonquian languages, n.i.e.",140,0.00
2420,Capitale-Nationale,Athabaskan languages,141,0.00
2420,Capitale-Nationale,Northern Athabaskan languages,142,0.00
2420,Capitale-Nationale,Babine (Wetsuwet'en),143,0.00
2420,Capitale-Nationale,Beaver,144,0.00
2420,Capitale-Nationale,Carrier,145,0.00
2420,Capitale-Nationale,Chilcotin,146,0.00
2420,Capitale-Nationale,Dene,147,0.00
